country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2026 11:00,28.58028,77.233829,NO2,23,121,65
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2026 11:00,28.58028,77.233829,CO,5,101,12
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2026 11:00,28.7762,77.051074,CO,36,88,49
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2026 11:00,28.7762,77.051074,OZONE,7,50,18
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-04-2026 11:00,28.7256504,77.2011573,PM2.5,27,343,116
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-04-2026 11:00,28.7256504,77.2011573,PM10,86,237,142
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",12-04-2026 11:00,28.695381,77.181665,SO2,9,52,22
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",12-04-2026 11:00,28.695381,77.181665,OZONE,7,79,27
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-04-2026 11:00,28.4706914,77.1099364,PM10,73,309,137
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-04-2026 11:00,28.4706914,77.1099364,CO,32,102,56
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-04-2026 11:00,28.6811736,77.3025234,NH3,5,21,8
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-04-2026 11:00,28.6811736,77.3025234,SO2,6,39,22
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2026 11:00,28.628624,77.24106,NH3,4,6,5
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2026 11:00,28.636429,77.201067,PM10,85,229,130
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2026 11:00,28.636429,77.201067,NO2,31,81,52
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2026 11:00,28.7762,77.051074,PM10,103,341,164
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2026 11:00,28.7762,77.051074,NO2,7,64,24
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2026 11:00,28.628624,77.24106,CO,23,103,42
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",12-04-2026 11:00,28.623763,77.287209,NH3,7,9,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2026 11:00,28.674045,77.131023,PM10,92,263,146
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2026 11:00,28.674045,77.131023,NO2,14,74,37
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2026 11:00,28.674045,77.131023,NH3,3,5,4
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2026 11:00,28.674045,77.131023,OZONE,5,53,22
India,Delhi,Delhi,"Pusa, Delhi - DPCC",12-04-2026 11:00,28.639652,77.146275,CO,42,109,69
India,Delhi,Delhi,"Pusa, Delhi - IMD",12-04-2026 11:00,28.63611,77.173332,PM10,84,208,132
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2026 11:00,28.563262,77.186937,PM2.5,32,399,139
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2026 11:00,28.563262,77.186937,PM10,47,335,157
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2026 11:00,28.563262,77.186937,CO,38,134,55
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2026 11:00,28.563262,77.186937,OZONE,7,76,22
India,Delhi,Delhi,"Rohini, Delhi - DPCC",12-04-2026 11:00,28.732528,77.11992,SO2,11,68,21
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2026 11:00,28.5504249,77.2159377,PM10,97,317,157
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2026 11:00,28.5504249,77.2159377,NH3,11,23,16
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-04-2026 11:00,28.570173,76.933762,NO2,20,74,41
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2026 11:00,28.822836,77.101981,SO2,6,23,13
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",12-04-2026 11:00,28.6573814,77.1585447,PM2.5,23,342,101
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",12-04-2026 11:00,28.594004,76.909423,PM2.5,24,382,171
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",12-04-2026 11:00,28.594004,76.909423,NO2,4,90,37
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",12-04-2026 11:00,28.594004,76.909423,SO2,13,62,25
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",12-04-2026 11:00,28.594004,76.909423,CO,20,71,42
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-04-2026 11:00,28.60909,77.0325413,NO2,74,136,97
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-04-2026 11:00,28.60909,77.0325413,NH3,1,9,5
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-04-2026 11:00,28.60909,77.0325413,SO2,11,16,13
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",12-04-2026 11:00,28.60909,77.0325413,CO,29,92,46
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2026 11:00,28.530785,77.271255,PM2.5,28,318,109
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2026 11:00,28.530785,77.271255,OZONE,3,170,13
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",12-04-2026 11:00,28.623763,77.287209,PM2.5,30,367,118
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2026 11:00,28.710508,77.249485,SO2,25,66,33
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2026 11:00,28.5504249,77.2159377,OZONE,12,28,15
India,Delhi,Delhi,"Mundka, Delhi - DPCC",12-04-2026 11:00,28.684678,77.076574,PM10,119,318,197
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",12-04-2026 11:00,21.755417,72.139056,SO2,5,8,6
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",12-04-2026 11:00,21.755417,72.139056,OZONE,3,45,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-04-2026 11:00,23.243639,72.68994,SO2,3,8,4
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-04-2026 11:00,23.243639,72.68994,CO,41,104,78
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",12-04-2026 11:00,23.243639,72.68994,OZONE,2,45,6
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",12-04-2026 11:00,23.59315,72.372792,NO2,36,52,43
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2026 11:00,22.977134,72.553024,SO2,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2026 11:00,22.977134,72.553024,OZONE,1,109,5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2026 11:00,23.002657,72.591912,CO,18,45,28
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2026 11:00,23.002657,72.591912,OZONE,37,140,50
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-04-2026 11:00,23.020509,72.579261,NO2,11,157,56
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-04-2026 11:00,23.020509,72.579261,OZONE,1,82,10
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",12-04-2026 11:00,23.016834,72.625775,CO,1,154,48
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2026 11:00,23.041137,72.456691,SO2,7,21,10
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",12-04-2026 11:00,23.023389,72.515201,PM2.5,92,305,163
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",12-04-2026 11:00,28.62181,77.1944633,SO2,17,34,25
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2026 11:00,28.699793,77.165453,NO2,54,136,82
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2026 11:00,28.699793,77.165453,SO2,7,33,14
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2026 11:00,28.699793,77.165453,CO,27,86,40
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",12-04-2026 11:00,23.59315,72.372792,NH3,2,4,3
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",12-04-2026 11:00,22.410802,73.097923,NO2,17,252,97
India,Gujarat,Surat,"Science Center, Surat - SMC",12-04-2026 11:00,21.170046,72.795405,PM10,102,264,149
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",12-04-2026 11:00,22.320153,73.216285,NO2,11,35,20
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",12-04-2026 11:00,22.248853,70.776774,PM2.5,24,83,47
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",12-04-2026 11:00,22.248853,70.776774,NO2,6,16,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",12-04-2026 11:00,30.379589,76.778328,PM2.5,43,83,71
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2026 11:00,28.531346,77.190156,NO2,6,49,28
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",12-04-2026 11:00,28.060249,76.113115,NH3,4,6,5
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",12-04-2026 11:00,28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",12-04-2026 11:00,28.3153,76.9143,PM2.5,44,246,130
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",12-04-2026 11:00,28.3153,76.9143,SO2,3,40,14
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",12-04-2026 11:00,30.7057778,76.85318056,CO,18,48,39
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",12-04-2026 11:00,29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",12-04-2026 11:00,29.432304,76.972765,NH3,2,3,2
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",12-04-2026 11:00,28.6701,76.9254,OZONE,23,27,25
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",12-04-2026 11:00,28.3419248,77.319699,PM10,156,361,239
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",12-04-2026 11:00,28.3419248,77.319699,NO2,19,21,20
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",12-04-2026 11:00,28.806223,76.141105,NH3,4,16,10
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",12-04-2026 11:00,28.593883,76.270653,NH3,5,8,6
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",12-04-2026 11:00,28.593883,76.270653,SO2,9,11,10
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",12-04-2026 11:00,29.14056,75.744941,NH3,13,13,13
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",12-04-2026 11:00,29.14056,75.744941,CO,48,101,50
India,Haryana,Jind,"Police Lines, Jind - HSPCB",12-04-2026 11:00,29.307814,76.337619,NO2,28,46,36
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",12-04-2026 11:00,29.8006,76.4155,CO,4,94,47
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",12-04-2026 11:00,29.966942,76.875879,PM2.5,76,204,122
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",12-04-2026 11:00,28.2068,76.7997,PM10,53,150,98
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",12-04-2026 11:00,28.2068,76.7997,SO2,6,8,7
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",12-04-2026 11:00,28.2068,76.7997,OZONE,23,30,26
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",12-04-2026 11:00,28.39072,77.30059,PM10,101,109,106
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",12-04-2026 11:00,28.39072,77.30059,NO2,23,26,25
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",12-04-2026 11:00,28.39072,77.30059,SO2,7,8,8
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-04-2026 11:00,28.4227,77.0667,CO,12,81,41
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",12-04-2026 11:00,28.4275,77.1465,PM2.5,129,256,205
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",12-04-2026 11:00,28.4501238,77.0263051,PM10,86,360,181
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",12-04-2026 11:00,29.14056,75.744941,NO2,32,33,32
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",12-04-2026 11:00,29.966942,76.875879,CO,5,27,12
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-04-2026 11:00,27.9002,76.9938,PM2.5,28,78,46
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-04-2026 11:00,27.9002,76.9938,NH3,9,10,10
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-04-2026 11:00,27.9002,76.9938,SO2,31,36,34
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",12-04-2026 11:00,29.503664,75.467934,CO,9,34,26
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",12-04-2026 11:00,28.422681,77.148944,PM2.5,19,330,137
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-04-2026 11:00,28.4227,77.0667,PM2.5,128,444,253
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-04-2026 11:00,28.4227,77.0667,PM10,103,423,177
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",12-04-2026 11:00,28.39072,77.30059,OZONE,13,50,14
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",12-04-2026 11:00,29.5364,75.0158,PM10,61,364,120
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",12-04-2026 11:00,29.0272,77.0621,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",12-04-2026 11:00,29.0272,77.0621,OZONE,25,26,26
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2026 11:00,30.943887,76.801991,NH3,2,3,3
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2026 11:00,30.943887,76.801991,CO,37,63,40
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",12-04-2026 11:00,30.943887,76.801991,OZONE,61,124,88
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",12-04-2026 11:00,34.031606,75.009712,PM10,18,90,51
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",12-04-2026 11:00,34.031606,75.009712,SO2,3,4,4
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",12-04-2026 11:00,12.9756843,77.5660749,SO2,14,15,15
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2026 11:00,13.029152,77.585901,PM2.5,52,96,75
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2026 11:00,13.029152,77.585901,PM10,98,143,114
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",12-04-2026 11:00,15.888653,74.541751,CO,1,2,2
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12-04-2026 11:00,12.9352049,77.6814488,PM10,13,101,75
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",12-04-2026 11:00,16.172806,75.659694,PM2.5,35,36,35
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",12-04-2026 11:00,15.888653,74.541751,NO2,15,98,55
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",12-04-2026 11:00,28.52123,76.37138,PM10,34,290,89
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",12-04-2026 11:00,28.52123,76.37138,NO2,10,14,11
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",12-04-2026 11:00,34.066206,74.81982,OZONE,1,2,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.951913,77.539784,SO2,6,42,23
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",12-04-2026 11:00,28.52123,76.37138,SO2,11,13,12
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",12-04-2026 11:00,11.55358,76.55521,NO2,14,29,17
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",12-04-2026 11:00,11.55358,76.55521,NH3,1,2,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",12-04-2026 11:00,11.55358,76.55521,CO,12,24,20
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",12-04-2026 11:00,13.428828,77.731418,SO2,9,15,13
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.938539,77.5901,PM2.5,60,140,87
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.938539,77.5901,NO2,19,68,28
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.938539,77.5901,CO,8,34,14
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",12-04-2026 11:00,13.0246342,77.5080115,CO,27,43,37
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12-04-2026 11:00,12.917348,77.622813,NO2,6,22,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12-04-2026 11:00,12.920984,77.584908,PM2.5,79,125,98
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12-04-2026 11:00,12.990328,77.5431385,PM10,61,62,61
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2026 11:00,13.003872,77.664217,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2026 11:00,13.029152,77.585901,OZONE,28,177,76
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2026 11:00,13.003872,77.664217,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2026 11:00,13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2026 11:00,13.328028,75.797056,OZONE,14,35,16
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",12-04-2026 11:00,15.459706,75.008381,PM2.5,42,86,65
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",12-04-2026 11:00,15.459706,75.008381,NO2,31,31,31
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2026 11:00,17.336318,76.847397,OZONE,18,18,18
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2026 11:00,17.336318,76.847397,NH3,2,3,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",12-04-2026 11:00,13.428828,77.731418,OZONE,6,18,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2026 11:00,13.328028,75.797056,PM10,38,58,46
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2026 11:00,13.328028,75.797056,SO2,3,4,3
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",12-04-2026 11:00,15.3714823,75.1160168,SO2,1,2,2
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12-04-2026 11:00,12.88925,74.853,PM10,112,139,124
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12-04-2026 11:00,12.415911,75.73505,SO2,7,8,7
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",12-04-2026 11:00,11.875,75.3732,PM2.5,62,72,67
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",12-04-2026 11:00,11.875,75.3732,OZONE,30,35,31
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",12-04-2026 11:00,8.8787,76.6073,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",12-04-2026 11:00,8.8787,76.6073,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",12-04-2026 11:00,8.5637,76.8865,PM2.5,10,37,24
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",12-04-2026 11:00,16.802639,75.722694,NH3,3,4,4
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",12-04-2026 11:00,16.7602,77.1428,PM2.5,57,93,73
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",12-04-2026 11:00,16.7602,77.1428,NO2,9,27,15
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12-04-2026 11:00,12.733409,77.298051,CO,10,42,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2026 11:00,13.94,75.555917,PM2.5,34,50,41
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2026 11:00,13.94,75.555917,SO2,2,5,3
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2026 11:00,13.377516,77.099072,PM2.5,NA,NA,NA
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",12-04-2026 11:00,13.377516,77.099072,NO2,24,24,24
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",12-04-2026 11:00,13.34194444,74.74694444,OZONE,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12-04-2026 11:00,12.21041,76.37376,NO2,15,20,17
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12-04-2026 11:00,12.21041,76.37376,NH3,4,5,4
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",12-04-2026 11:00,8.5637,76.8865,CO,32,81,72
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2026 11:00,23.210494,77.425409,NO2,18,126,56
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2026 11:00,23.210494,77.425409,CO,7,115,14
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",12-04-2026 11:00,23.233584,77.400574,PM2.5,28,309,149
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",12-04-2026 11:00,26.259242,78.216432,CO,46,83,55
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",12-04-2026 11:00,26.200388,78.147714,SO2,2,98,29
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",12-04-2026 11:00,26.200388,78.147714,CO,6,146,59
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",12-04-2026 11:00,22.7289,75.8076,PM10,49,181,104
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2026 11:00,22.431,75.5213,SO2,6,37,15
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2026 11:00,22.431,75.5213,CO,28,160,67
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2026 11:00,22.431,75.5213,OZONE,1,82,27
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",12-04-2026 11:00,23.142888,79.916147,SO2,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",12-04-2026 11:00,23.168606,79.932247,OZONE,12,55,17
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",12-04-2026 11:00,23.218135,79.95777,PM2.5,12,123,54
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",12-04-2026 11:00,23.218135,79.95777,SO2,7,17,11
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",12-04-2026 11:00,23.50016,80.23284,NH3,6,10,8
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",12-04-2026 11:00,22.7084,75.8815,SO2,13,17,15
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",12-04-2026 11:00,22.7084,75.8815,CO,36,114,88
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2026 11:00,23.163174,79.973061,PM2.5,22,65,48
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2026 11:00,23.163174,79.973061,PM10,25,59,45
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2026 11:00,23.163174,79.973061,OZONE,5,86,10
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",12-04-2026 11:00,23.142888,79.916147,PM10,NA,NA,NA
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",12-04-2026 11:00,22.7524,75.8872,OZONE,11,20,14
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",12-04-2026 11:00,22.678,75.8559,PM10,21,125,72
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",12-04-2026 11:00,22.9682591,76.064118,NO2,81,136,106
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",12-04-2026 11:00,22.9682591,76.064118,NH3,4,7,5
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",12-04-2026 11:00,26.259242,78.216432,PM10,66,391,138
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",12-04-2026 11:00,23.81748678,79.446246,PM2.5,17,198,58
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",12-04-2026 11:00,26.259242,78.216432,NH3,2,6,4
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",12-04-2026 11:00,20.719516,77.000253,OZONE,2,132,31
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",12-04-2026 11:00,19.215784,73.199781,NO2,24,135,59
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",12-04-2026 11:00,19.215784,73.199781,NH3,3,9,6
